datetime,open,high,low,close,tick_volume,spread,real_volume
2025-09-19 01:37:00,6700.03,6700.03,6699.66,6699.66,6,144,0
2025-09-19 01:38:00,6699.41,6699.91,6699.41,6699.66,7,144,0
2025-09-19 01:39:00,6699.41,6699.41,6698.91,6698.91,8,144,0
2025-09-19 01:40:00,6698.78,6698.78,6697.91,6698.41,22,144,0
2025-09-19 01:41:00,6698.28,6698.41,6697.16,6697.66,23,144,0
2025-09-19 01:42:00,6697.41,6697.91,6697.41,6697.66,10,144,0
2025-09-19 01:43:00,6697.78,6698.16,6697.66,6697.91,9,144,0
2025-09-19 01:44:00,6697.66,6697.91,6697.16,6697.66,12,144,0
2025-09-19 01:45:00,6697.78,6698.66,6697.78,6698.66,18,144,0
2025-09-19 01:46:00,6698.53,6699.16,6698.41,6699.16,9,144,0
2025-09-19 01:47:00,6699.28,6699.66,6699.03,6699.66,14,144,0
2025-09-19 01:48:00,6699.53,6699.66,6699.16,6699.16,5,144,0
2025-09-19 01:49:00,6699.03,6699.66,6699.03,6699.41,9,144,0
2025-09-19 01:50:00,6699.28,6699.66,6699.16,6699.66,4,144,0
2025-09-19 01:52:00,6699.78,6701.16,6699.78,6701.16,16,144,0
2025-09-19 01:53:00,6701.41,6701.41,6700.66,6700.91,8,144,0
2025-09-19 01:54:00,6701.16,6701.41,6701.16,6701.41,4,144,0
2025-09-19 01:55:00,6701.53,6701.91,6701.53,6701.91,3,144,0
2025-09-19 01:56:00,6702.03,6702.66,6702.03,6702.41,6,144,0
2025-09-19 01:57:00,6702.28,6703.16,6702.16,6703.16,11,144,0
2025-09-19 01:58:00,6702.91,6703.41,6702.91,6703.03,13,144,0
2025-09-19 01:59:00,6703.16,6703.16,6702.91,6702.91,3,144,0
2025-09-19 02:00:00,6702.66,6702.91,6701.91,6702.16,12,144,0
2025-09-19 02:01:00,6702.28,6702.41,6701.91,6702.41,15,144,0
2025-09-19 02:02:00,6702.28,6702.91,6702.03,6702.66,10,144,0
2025-09-19 02:03:00,6702.53,6703.66,6702.41,6703.41,12,144,0
2025-09-19 02:04:00,6703.16,6703.16,6702.53,6702.53,9,144,0
2025-09-19 02:05:00,6702.66,6702.66,6702.16,6702.16,14,144,0
2025-09-19 02:06:00,6702.28,6702.91,6702.28,6702.91,12,144,0
2025-09-19 02:07:00,6702.66,6702.66,6702.41,6702.41,3,144,0
2025-09-19 02:08:00,6702.53,6702.66,6702.28,6702.41,7,144,0
2025-09-19 02:09:00,6702.53,6703.41,6702.16,6702.41,21,144,0
2025-09-19 02:10:00,6702.66,6703.41,6702.66,6703.41,12,144,0
2025-09-19 02:11:00,6703.53,6703.66,6703.41,6703.41,3,144,0
2025-09-19 02:12:00,6703.66,6704.16,6703.66,6703.66,8,144,0
2025-09-19 02:13:00,6703.41,6703.41,6703.16,6703.16,11,144,0
2025-09-19 02:14:00,6702.91,6702.91,6702.41,6702.41,11,144,0
2025-09-19 02:15:00,6702.53,6702.66,6702.53,6702.66,4,144,0
2025-09-19 02:16:00,6702.53,6702.53,6702.41,6702.41,2,144,0
2025-09-19 02:17:00,6702.28,6702.91,6702.16,6702.91,11,144,0
2025-09-19 02:18:00,6703.03,6703.16,6702.78,6703.16,10,144,0
2025-09-19 02:19:00,6703.03,6703.03,6702.66,6702.91,5,144,0
2025-09-19 02:20:00,6702.78,6703.41,6702.78,6703.41,5,144,0
2025-09-19 02:21:00,6703.66,6703.78,6703.53,6703.66,5,144,0
2025-09-19 02:22:00,6703.53,6703.53,6702.91,6703.16,10,144,0
2025-09-19 02:24:00,6703.03,6703.16,6703.03,6703.16,2,144,0
2025-09-19 02:25:00,6703.03,6703.16,6702.66,6703.16,10,144,0
2025-09-19 02:26:00,6702.91,6703.16,6702.91,6703.16,3,144,0
2025-09-19 02:27:00,6703.03,6703.16,6702.91,6702.91,6,144,0
2025-09-19 02:28:00,6702.78,6702.91,6702.41,6702.91,9,144,0
2025-09-19 02:29:00,6702.78,6702.91,6702.66,6702.66,6,144,0
2025-09-19 02:30:00,6702.78,6703.16,6702.78,6702.91,6,144,0
2025-09-19 02:31:00,6702.78,6703.53,6702.66,6703.41,18,144,0
2025-09-19 02:32:00,6703.28,6703.28,6702.91,6703.16,4,144,0
2025-09-19 02:33:00,6703.41,6703.66,6703.41,6703.66,11,144,0
2025-09-19 02:34:00,6703.78,6703.91,6703.66,6703.66,8,144,0
2025-09-19 02:35:00,6703.91,6704.41,6703.91,6704.16,11,144,0
2025-09-19 02:36:00,6704.28,6704.66,6704.16,6704.41,11,144,0
2025-09-19 02:37:00,6704.53,6704.66,6704.16,6704.41,21,144,0
2025-09-19 02:38:00,6704.16,6704.53,6704.03,6704.41,13,144,0
2025-09-19 02:39:00,6704.53,6704.91,6704.53,6704.66,8,144,0
2025-09-19 02:40:00,6704.78,6704.78,6703.91,6703.91,5,144,0
2025-09-19 02:41:00,6704.03,6704.16,6703.78,6703.91,6,144,0
2025-09-19 02:42:00,6704.16,6704.66,6704.16,6704.41,10,144,0
2025-09-19 02:43:00,6704.16,6704.41,6704.16,6704.41,3,144,0
2025-09-19 02:44:00,6704.28,6704.28,6703.91,6703.91,12,144,0
2025-09-19 02:45:00,6703.66,6703.91,6703.16,6703.66,19,144,0
2025-09-19 02:46:00,6703.78,6704.53,6703.78,6703.91,17,130,0
2025-09-19 02:47:00,6703.78,6703.91,6703.53,6703.91,12,144,0
2025-09-19 02:48:00,6704.16,6704.16,6703.66,6703.66,8,144,0
2025-09-19 02:49:00,6703.53,6703.66,6703.53,6703.66,2,144,0
2025-09-19 02:50:00,6703.53,6703.66,6703.41,6703.41,21,144,0
2025-09-19 02:51:00,6703.66,6703.91,6703.66,6703.66,4,144,0
2025-09-19 02:52:00,6703.78,6703.91,6703.03,6703.66,13,144,0
2025-09-19 02:53:00,6703.53,6703.66,6703.41,6703.41,13,144,0
2025-09-19 02:54:00,6703.28,6703.41,6703.16,6703.41,6,144,0
2025-09-19 02:55:00,6703.66,6703.91,6703.66,6703.66,8,144,0
2025-09-19 02:56:00,6703.78,6703.91,6703.66,6703.91,6,144,0
2025-09-19 02:57:00,6704.03,6704.16,6703.41,6703.41,9,144,0
2025-09-19 02:58:00,6703.16,6703.41,6702.91,6703.03,15,144,0
2025-09-19 02:59:00,6702.91,6703.16,6702.41,6702.41,14,144,0
2025-09-19 03:00:00,6702.66,6703.66,6702.66,6703.41,50,144,0
2025-09-19 03:01:00,6703.53,6704.16,6703.53,6703.91,24,144,0
2025-09-19 03:02:00,6704.16,6704.66,6703.91,6704.66,25,144,0
2025-09-19 03:03:00,6704.91,6705.16,6704.41,6704.66,21,144,0
2025-09-19 03:04:00,6704.41,6704.53,6703.91,6704.03,15,144,0
2025-09-19 03:05:00,6704.16,6704.66,6704.16,6704.66,14,144,0
2025-09-19 03:06:00,6704.53,6704.53,6703.91,6704.41,12,144,0
2025-09-19 03:07:00,6704.66,6704.66,6704.41,6704.66,13,144,0
2025-09-19 03:08:00,6704.53,6704.66,6703.41,6703.41,14,144,0
2025-09-19 03:09:00,6703.53,6703.91,6703.16,6703.66,30,144,0
2025-09-19 03:10:00,6703.78,6703.78,6702.66,6702.91,27,144,0
2025-09-19 03:11:00,6703.03,6703.16,6702.16,6702.16,18,144,0
2025-09-19 03:12:00,6702.03,6702.41,6700.28,6700.66,48,144,0
2025-09-19 03:13:00,6700.53,6700.66,6700.16,6700.16,21,144,0
2025-09-19 03:14:00,6700.41,6700.66,6699.91,6699.91,21,144,0
2025-09-19 03:15:00,6700.03,6700.16,6699.66,6699.66,18,144,0
2025-09-19 03:16:00,6699.78,6700.41,6699.66,6700.16,28,144,0
2025-09-19 03:17:00,6700.28,6700.78,6700.16,6700.16,20,144,0
2025-09-19 03:18:00,6699.91,6699.91,6699.41,6699.66,16,144,0
2025-09-19 03:19:00,6699.41,6699.66,6698.41,6698.91,21,144,0
2025-09-19 03:20:00,6698.66,6698.66,6697.16,6697.41,21,144,0
2025-09-19 03:21:00,6697.16,6698.03,6697.16,6697.91,17,144,0
2025-09-19 03:22:00,6697.78,6698.66,6695.91,6695.91,51,144,0
2025-09-19 03:23:00,6696.03,6696.16,6695.03,6695.41,40,144,0
2025-09-19 03:24:00,6695.53,6695.66,6694.66,6695.41,29,144,0
2025-09-19 03:25:00,6695.53,6696.41,6695.41,6696.41,13,144,0
2025-09-19 03:26:00,6696.16,6696.41,6694.66,6694.91,35,144,0
2025-09-19 03:27:00,6695.03,6695.66,6694.66,6695.41,51,144,0
2025-09-19 03:28:00,6695.53,6696.03,6695.28,6695.53,33,144,0
2025-09-19 03:29:00,6695.66,6695.66,6695.41,6695.41,40,144,0
2025-09-19 03:30:00,6695.28,6696.28,6695.28,6695.66,33,144,0
2025-09-19 03:31:00,6695.78,6695.91,6694.78,6694.91,20,144,0
2025-09-19 03:32:00,6695.03,6695.66,6695.03,6695.41,12,144,0
2025-09-19 03:33:00,6695.28,6695.66,6695.16,6695.41,17,144,0
2025-09-19 03:34:00,6695.28,6695.41,6694.91,6695.16,23,144,0
2025-09-19 03:35:00,6695.28,6695.41,6695.16,6695.16,12,144,0
2025-09-19 03:36:00,6694.78,6695.53,6694.78,6695.41,18,144,0
2025-09-19 03:37:00,6695.28,6696.41,6695.28,6696.16,23,144,0
2025-09-19 03:38:00,6696.03,6696.41,6695.91,6696.16,17,144,0
2025-09-19 03:39:00,6695.91,6696.16,6695.66,6695.91,10,144,0
2025-09-19 03:40:00,6695.78,6695.91,6694.91,6695.16,20,144,0
2025-09-19 03:41:00,6695.03,6695.16,6693.78,6693.91,34,144,0
2025-09-19 03:42:00,6693.66,6693.66,6693.16,6693.16,17,144,0
2025-09-19 03:43:00,6692.91,6693.66,6692.91,6693.66,20,144,0
2025-09-19 03:44:00,6693.53,6694.16,6693.16,6693.91,25,144,0
2025-09-19 03:45:00,6694.03,6694.66,6693.91,6694.66,21,144,0
2025-09-19 03:46:00,6694.41,6695.66,6694.28,6695.66,27,144,0
2025-09-19 03:47:00,6695.53,6695.53,6694.66,6694.66,12,144,0
2025-09-19 03:48:00,6694.78,6694.91,6693.78,6694.16,13,144,0
2025-09-19 03:49:00,6693.91,6694.41,6693.91,6694.41,18,144,0
2025-09-19 03:50:00,6694.66,6694.91,6694.03,6694.91,11,144,0
2025-09-19 03:51:00,6694.66,6694.91,6694.41,6694.91,12,144,0
2025-09-19 03:52:00,6695.03,6695.16,6694.66,6694.66,15,144,0
2025-09-19 03:53:00,6694.41,6694.41,6693.66,6694.16,19,144,0
2025-09-19 03:54:00,6694.03,6695.28,6694.03,6695.16,18,144,0
2025-09-19 03:55:00,6694.91,6695.16,6694.91,6694.91,8,144,0
2025-09-19 03:56:00,6694.78,6695.91,6694.78,6695.66,16,144,0
2025-09-19 03:57:00,6695.78,6696.16,6695.66,6696.16,12,144,0
2025-09-19 03:58:00,6696.28,6696.78,6696.16,6696.41,27,144,0
2025-09-19 03:59:00,6696.53,6696.66,6695.91,6695.91,12,144,0
2025-09-19 04:00:00,6695.78,6696.66,6695.66,6696.53,39,144,0
2025-09-19 04:01:00,6696.41,6696.41,6695.78,6695.91,23,144,0
2025-09-19 04:02:00,6696.03,6696.16,6695.16,6695.28,21,144,0
2025-09-19 04:03:00,6695.41,6695.66,6695.16,6695.66,20,144,0
2025-09-19 04:04:00,6695.53,6696.16,6695.41,6695.66,17,144,0
2025-09-19 04:05:00,6695.53,6696.53,6695.41,6696.41,18,144,0
2025-09-19 04:06:00,6696.53,6696.66,6696.16,6696.16,10,144,0
2025-09-19 04:07:00,6696.28,6696.41,6695.16,6695.16,24,144,0
2025-09-19 04:08:00,6695.41,6695.66,6695.16,6695.41,13,144,0
2025-09-19 04:09:00,6695.16,6695.41,6694.66,6694.91,14,144,0
2025-09-19 04:10:00,6695.16,6695.16,6694.91,6695.03,13,144,0
2025-09-19 04:11:00,6695.16,6695.41,6694.53,6694.53,15,144,0
2025-09-19 04:12:00,6694.66,6695.41,6694.41,6695.41,8,144,0
2025-09-19 04:13:00,6695.53,6695.66,6694.91,6695.66,19,144,0
2025-09-19 04:14:00,6695.78,6696.66,6695.66,6696.66,17,144,0
2025-09-19 04:15:00,6696.53,6696.91,6695.66,6695.66,21,144,0
2025-09-19 04:16:00,6695.41,6696.16,6694.91,6696.16,25,144,0
2025-09-19 04:17:00,6696.03,6696.41,6695.91,6696.41,17,144,0
2025-09-19 04:18:00,6696.16,6696.41,6696.16,6696.41,10,144,0
2025-09-19 04:19:00,6696.28,6696.66,6696.16,6696.66,13,144,0
2025-09-19 04:20:00,6696.41,6696.91,6696.16,6696.91,9,144,0
2025-09-19 04:21:00,6697.16,6697.16,6696.16,6696.16,24,144,0
2025-09-19 04:22:00,6695.91,6696.16,6695.41,6695.41,17,144,0
2025-09-19 04:23:00,6695.53,6696.16,6695.41,6696.16,15,144,0
2025-09-19 04:24:00,6696.41,6696.41,6695.66,6695.66,10,144,0
2025-09-19 04:25:00,6695.78,6695.91,6695.41,6695.41,12,144,0
2025-09-19 04:26:00,6695.53,6695.91,6695.28,6695.91,15,144,0
2025-09-19 04:27:00,6695.78,6696.66,6695.78,6696.66,6,144,0
2025-09-19 04:28:00,6696.53,6696.91,6696.41,6696.41,30,144,0
2025-09-19 04:29:00,6696.53,6696.91,6696.53,6696.91,4,144,0
2025-09-19 04:30:00,6697.16,6697.66,6697.16,6697.66,31,144,0
2025-09-19 04:31:00,6697.53,6697.66,6696.66,6697.16,34,144,0
2025-09-19 04:32:00,6697.28,6698.16,6697.28,6697.66,22,144,0
2025-09-19 04:33:00,6697.78,6697.91,6696.91,6697.41,49,144,0
2025-09-19 04:34:00,6697.16,6697.41,6696.91,6697.16,19,144,0
2025-09-19 04:35:00,6696.91,6697.66,6696.91,6697.66,28,144,0
2025-09-19 04:36:00,6697.53,6698.16,6697.41,6697.66,27,144,0
2025-09-19 04:37:00,6697.78,6698.16,6697.66,6698.16,14,144,0
2025-09-19 04:38:00,6698.28,6698.91,6698.16,6698.41,23,144,0
2025-09-19 04:39:00,6698.53,6698.66,6698.16,6698.16,31,144,0
2025-09-19 04:40:00,6697.91,6698.16,6697.66,6697.91,21,144,0
2025-09-19 04:41:00,6698.16,6698.16,6697.41,6697.66,17,144,0
2025-09-19 04:42:00,6697.91,6698.16,6697.78,6698.16,7,144,0
2025-09-19 04:43:00,6698.03,6699.16,6697.91,6698.91,22,144,0
2025-09-19 04:44:00,6698.66,6698.91,6698.66,6698.66,7,144,0
2025-09-19 04:45:00,6698.78,6699.41,6698.66,6698.91,26,144,0
2025-09-19 04:46:00,6698.78,6699.66,6698.78,6698.91,24,144,0
2025-09-19 04:47:00,6698.78,6698.78,6697.91,6698.41,20,144,0
2025-09-19 04:48:00,6698.28,6698.28,6697.66,6697.91,22,144,0
2025-09-19 04:49:00,6698.16,6698.41,6697.28,6697.66,18,144,0
2025-09-19 04:50:00,6697.41,6697.66,6696.91,6696.91,31,144,0
2025-09-19 04:51:00,6697.16,6697.41,6696.91,6697.16,27,144,0
2025-09-19 04:52:00,6697.28,6698.16,6697.16,6697.91,24,144,0
2025-09-19 04:53:00,6697.78,6697.91,6697.41,6697.66,32,144,0
2025-09-19 04:54:00,6697.78,6698.16,6697.66,6698.16,22,144,0
2025-09-19 04:55:00,6698.28,6699.66,6698.16,6699.41,19,144,0
2025-09-19 04:56:00,6699.16,6699.41,6698.41,6698.66,21,144,0
2025-09-19 04:57:00,6698.91,6698.91,6698.41,6698.53,17,144,0
2025-09-19 04:58:00,6698.66,6699.16,6698.41,6699.16,26,144,0
2025-09-19 04:59:00,6699.28,6699.66,6698.66,6698.66,29,144,0
2025-09-19 05:00:00,6698.41,6699.16,6698.41,6698.91,12,144,0
2025-09-19 05:01:00,6699.03,6699.66,6698.91,6699.41,22,144,0
2025-09-19 05:02:00,6699.66,6699.66,6699.16,6699.66,24,144,0
2025-09-19 05:03:00,6699.41,6699.41,6698.66,6698.66,15,144,0
2025-09-19 05:04:00,6698.91,6698.91,6697.66,6698.16,15,144,0
2025-09-19 05:05:00,6698.03,6698.16,6697.41,6697.66,12,144,0
2025-09-19 05:06:00,6697.91,6697.91,6696.91,6696.91,6,144,0
2025-09-19 05:07:00,6697.16,6697.66,6696.91,6697.66,14,144,0
2025-09-19 05:08:00,6697.78,6697.91,6697.41,6697.66,15,144,0
2025-09-19 05:09:00,6697.53,6697.53,6696.91,6697.16,21,144,0
2025-09-19 05:10:00,6697.41,6697.41,6696.41,6696.66,11,144,0
2025-09-19 05:11:00,6696.41,6696.66,6696.41,6696.41,4,144,0
2025-09-19 05:12:00,6696.66,6696.78,6696.16,6696.16,14,144,0
2025-09-19 05:13:00,6695.91,6696.16,6695.66,6695.66,16,144,0
2025-09-19 05:14:00,6695.78,6695.78,6695.16,6695.41,28,144,0
2025-09-19 05:15:00,6695.28,6696.16,6695.16,6696.03,26,144,0
2025-09-19 05:16:00,6695.91,6696.66,6695.91,6696.66,9,144,0
2025-09-19 05:17:00,6696.53,6696.66,6696.16,6696.41,18,144,0
2025-09-19 05:18:00,6696.28,6696.41,6695.91,6695.91,12,144,0
2025-09-19 05:19:00,6696.03,6696.03,6695.16,6695.41,10,144,0
2025-09-19 05:20:00,6695.53,6695.66,6695.41,6695.41,19,144,0
2025-09-19 05:21:00,6695.53,6695.91,6695.41,6695.66,21,144,0
2025-09-19 05:22:00,6695.91,6696.16,6695.41,6695.41,11,144,0
2025-09-19 05:23:00,6695.53,6695.53,6694.66,6694.91,15,144,0
2025-09-19 05:24:00,6695.03,6695.41,6694.91,6695.41,8,144,0
2025-09-19 05:25:00,6695.28,6695.28,6694.41,6694.91,15,144,0
2025-09-19 05:26:00,6695.03,6695.16,6694.66,6694.91,16,144,0
2025-09-19 05:27:00,6694.66,6694.78,6694.53,6694.66,5,144,0
2025-09-19 05:28:00,6694.53,6694.66,6694.16,6694.16,7,144,0
2025-09-19 05:29:00,6694.03,6694.41,6693.66,6693.66,13,144,0
2025-09-19 05:30:00,6693.91,6694.53,6693.66,6694.41,19,144,0
2025-09-19 05:31:00,6694.53,6694.66,6694.16,6694.16,11,144,0
2025-09-19 05:32:00,6694.28,6694.41,6693.91,6693.91,7,144,0
2025-09-19 05:33:00,6694.03,6694.66,6694.03,6694.41,7,144,0
2025-09-19 05:34:00,6694.53,6694.91,6694.41,6694.66,13,144,0
2025-09-19 05:35:00,6694.91,6695.66,6694.91,6695.41,8,144,0
2025-09-19 05:36:00,6695.53,6695.66,6695.41,6695.66,5,144,0
2025-09-19 05:37:00,6695.91,6696.66,6695.78,6696.66,14,144,0
2025-09-19 05:38:00,6696.53,6696.66,6696.41,6696.66,8,144,0
2025-09-19 05:39:00,6696.53,6696.53,6696.41,6696.41,2,144,0
2025-09-19 05:40:00,6696.53,6696.66,6696.16,6696.16,5,144,0
2025-09-19 05:41:00,6695.91,6696.16,6695.91,6695.91,3,144,0
2025-09-19 05:42:00,6695.66,6695.91,6695.66,6695.66,5,144,0
2025-09-19 05:43:00,6695.41,6695.66,6695.16,6695.41,8,144,0
2025-09-19 05:44:00,6695.28,6695.41,6695.16,6695.41,4,144,0
2025-09-19 05:45:00,6695.16,6695.66,6695.16,6695.16,12,144,0
2025-09-19 05:46:00,6695.41,6695.66,6695.16,6695.41,7,144,0
2025-09-19 05:47:00,6695.53,6695.91,6695.41,6695.66,9,144,0
2025-09-19 05:48:00,6695.41,6695.41,6695.16,6695.41,5,144,0
2025-09-19 05:49:00,6695.28,6695.41,6695.16,6695.16,11,144,0
2025-09-19 05:50:00,6695.28,6695.91,6695.28,6695.91,9,144,0
2025-09-19 05:52:00,6695.66,6695.91,6695.66,6695.91,6,144,0
2025-09-19 05:53:00,6695.78,6695.78,6695.66,6695.66,4,144,0
2025-09-19 05:54:00,6695.41,6695.41,6695.41,6695.41,1,144,0
2025-09-19 05:55:00,6695.66,6695.91,6695.41,6695.41,5,144,0
2025-09-19 05:56:00,6695.16,6695.66,6695.16,6695.66,3,144,0
2025-09-19 05:57:00,6695.78,6695.91,6695.41,6695.41,5,144,0
2025-09-19 05:58:00,6695.28,6695.28,6695.16,6695.16,4,144,0
2025-09-19 05:59:00,6695.41,6695.91,6695.41,6695.66,9,144,0
2025-09-19 06:00:00,6695.78,6696.16,6695.41,6695.41,11,144,0
2025-09-19 06:01:00,6695.53,6695.91,6695.41,6695.66,12,144,0
2025-09-19 06:02:00,6695.78,6696.16,6695.66,6696.16,5,144,0
2025-09-19 06:04:00,6695.66,6696.16,6695.66,6696.16,5,144,0
2025-09-19 06:05:00,6695.91,6695.91,6695.91,6695.91,1,144,0
2025-09-19 06:06:00,6695.66,6695.66,6695.41,6695.66,6,144,0
2025-09-19 06:07:00,6695.78,6695.91,6695.78,6695.91,2,144,0
2025-09-19 06:08:00,6696.16,6697.66,6696.16,6697.41,15,144,0
2025-09-19 06:09:00,6697.66,6697.91,6697.41,6697.91,16,144,0
2025-09-19 06:10:00,6698.16,6699.78,6698.16,6699.66,18,144,0
2025-09-19 06:11:00,6699.78,6701.41,6699.78,6700.53,18,144,0
2025-09-19 06:12:00,6700.66,6701.03,6700.41,6700.53,20,144,0
2025-09-19 06:13:00,6700.41,6700.91,6700.41,6700.66,8,144,0
2025-09-19 06:14:00,6700.78,6701.16,6700.66,6700.91,17,144,0
2025-09-19 06:15:00,6701.16,6701.41,6700.66,6700.91,28,144,0
2025-09-19 06:16:00,6701.16,6701.41,6701.16,6701.41,4,144,0
2025-09-19 06:17:00,6701.16,6701.41,6700.91,6701.28,13,144,0
2025-09-19 06:18:00,6701.41,6701.91,6701.16,6701.66,25,144,0
2025-09-19 06:19:00,6701.53,6701.66,6701.41,6701.41,7,144,0
2025-09-19 06:20:00,6701.28,6701.28,6700.41,6701.16,18,144,0
2025-09-19 06:21:00,6701.03,6701.16,6700.41,6701.16,20,144,0
2025-09-19 06:22:00,6701.03,6701.66,6700.91,6701.66,7,144,0
2025-09-19 06:23:00,6701.78,6702.16,6701.41,6701.41,12,144,0
2025-09-19 06:24:00,6701.53,6701.91,6701.41,6701.91,14,144,0
2025-09-19 06:25:00,6702.03,6702.16,6701.66,6701.91,9,144,0
2025-09-19 06:26:00,6701.66,6701.66,6701.16,6701.66,14,144,0
2025-09-19 06:27:00,6701.53,6701.66,6701.41,6701.66,7,144,0
2025-09-19 06:28:00,6701.53,6701.66,6701.03,6701.66,10,144,0
2025-09-19 06:29:00,6701.78,6701.91,6701.66,6701.91,5,144,0
2025-09-19 06:30:00,6702.03,6702.03,6701.16,6701.41,9,144,0
2025-09-19 06:31:00,6701.28,6701.53,6700.78,6701.41,28,144,0
2025-09-19 06:32:00,6701.16,6701.16,6700.66,6700.91,15,144,0
2025-09-19 06:33:00,6701.03,6701.16,6700.91,6701.16,15,144,0
2025-09-19 06:34:00,6701.03,6701.03,6699.91,6699.91,24,144,0
2025-09-19 06:35:00,6700.03,6700.16,6697.78,6698.66,32,144,0
2025-09-19 06:36:00,6698.41,6698.41,6697.41,6697.41,27,144,0
2025-09-19 06:37:00,6697.66,6698.16,6697.66,6698.16,15,144,0
2025-09-19 06:38:00,6698.03,6699.91,6697.91,6699.91,26,144,0
2025-09-19 06:39:00,6699.78,6700.16,6699.78,6699.91,9,144,0
2025-09-19 06:40:00,6700.03,6700.66,6700.03,6700.66,8,144,0
2025-09-19 06:41:00,6700.78,6700.91,6700.16,6700.16,6,144,0
2025-09-19 06:42:00,6700.03,6700.03,6699.16,6699.16,14,144,0
2025-09-19 06:43:00,6699.28,6700.16,6699.28,6700.16,17,144,0
2025-09-19 06:44:00,6699.91,6699.91,6699.53,6699.66,7,144,0
2025-09-19 06:45:00,6699.53,6699.66,6699.16,6699.66,8,144,0
2025-09-19 06:46:00,6699.41,6700.16,6699.28,6700.16,17,144,0
2025-09-19 06:47:00,6699.91,6700.91,6697.91,6699.91,106,144,0
2025-09-19 06:48:00,6700.03,6700.03,6695.16,6695.16,93,144,0
2025-09-19 06:49:00,6695.41,6697.91,6695.41,6697.91,91,144,0
2025-09-19 06:50:00,6697.78,6698.16,6696.91,6698.16,48,144,0
2025-09-19 06:51:00,6698.41,6698.66,6697.91,6698.66,49,144,0
2025-09-19 06:52:00,6698.78,6699.16,6697.91,6698.91,39,144,0
2025-09-19 06:53:00,6698.78,6698.91,6697.66,6697.78,57,144,0
2025-09-19 06:54:00,6697.66,6698.16,6696.41,6696.66,45,144,0
2025-09-19 06:55:00,6696.91,6697.16,6696.41,6696.41,41,144,0
2025-09-19 06:56:00,6696.16,6696.16,6695.66,6695.91,50,144,0
2025-09-19 06:57:00,6695.78,6696.66,6695.66,6696.53,32,144,0
2025-09-19 06:58:00,6696.41,6696.91,6696.41,6696.66,19,144,0
2025-09-19 06:59:00,6696.41,6696.91,6696.41,6696.91,19,144,0
2025-09-19 07:00:00,6696.78,6697.41,6696.16,6696.78,31,144,0
