time,open,high,low,close,tick_volume,spread,real_volume
2025-08-20 16:33:00,7.18024,7.18025,7.17955,7.17976,143.0,0.00061,0.0
2025-08-20 16:34:00,7.17976,7.18026,7.17964,7.18026,138.0,0.00061,0.0
2025-08-20 16:35:00,7.18026,7.18054,7.18025,7.18035,127.0,0.00061,0.0
2025-08-20 16:36:00,7.18035,7.18037,7.17978,7.17985,138.0,0.00061,0.0
2025-08-20 16:37:00,7.17986,7.17998,7.17956,7.17959,147.0,0.00061,0.0
2025-08-20 16:38:00,7.17959,7.17973,7.17957,7.17968,135.0,0.00061,0.0
2025-08-20 16:39:00,7.17969,7.17981,7.17961,7.17978,142.0,0.00061,0.0
2025-08-20 16:40:00,7.17977,7.18002,7.17965,7.17996,160.0,0.00061,0.0
2025-08-20 16:41:00,7.17996,7.18032,7.17994,7.18025,150.0,0.00061,0.0
2025-08-20 16:42:00,7.18024,7.18029,7.17994,7.18006,132.0,0.00061,0.0
2025-08-20 16:43:00,7.18006,7.18008,7.17959,7.17961,124.0,0.00061,0.0
2025-08-20 16:44:00,7.1796,7.17961,7.17826,7.17827,163.0,0.00061,0.0
2025-08-20 16:45:00,7.17828,7.17898,7.17828,7.17894,83.0,0.00061,0.0
2025-08-20 16:46:00,7.17894,7.17999,7.17886,7.17985,164.0,0.00061,0.0
2025-08-20 16:47:00,7.17985,7.18,7.17981,7.17999,97.0,0.00061,0.0
2025-08-20 16:48:00,7.17999,7.18015,7.1799,7.17998,99.0,0.00061,0.0
2025-08-20 16:49:00,7.17999,7.1806,7.17996,7.18055,156.0,0.00061,0.0
2025-08-20 16:50:00,7.18055,7.18087,7.18055,7.18067,162.0,0.00061,0.0
2025-08-20 16:51:00,7.18069,7.18144,7.1806,7.18144,209.0,0.00061,0.0
2025-08-20 16:52:00,7.18144,7.18144,7.18062,7.18078,208.0,0.00061,0.0
2025-08-20 16:53:00,7.18081,7.18112,7.18054,7.18103,180.0,0.00061,0.0
2025-08-20 16:54:00,7.18103,7.18117,7.18071,7.18072,216.0,0.00061,0.0
2025-08-20 16:55:00,7.18073,7.18128,7.18073,7.18121,221.0,0.00061,0.0
2025-08-20 16:56:00,7.18122,7.18161,7.18111,7.18149,196.0,0.00061,0.0
2025-08-20 16:57:00,7.18149,7.18149,7.18071,7.18071,225.0,0.00061,0.0
