time,open,high,low,close,tick_volume,spread,real_volume
2025-08-27 02:46:00,1.38339,1.38345,1.38337,1.38345,18.0,0.00011,0.0
2025-08-27 02:47:00,1.38345,1.38347,1.38345,1.38346,6.0,0.00011,0.0
2025-08-27 02:48:00,1.38346,1.38346,1.38344,1.38346,9.0,0.00011,0.0
2025-08-27 02:49:00,1.38346,1.38348,1.38344,1.38347,17.0,0.00011,0.0
2025-08-27 02:50:00,1.38347,1.38348,1.38346,1.38346,20.0,0.00011,0.0
2025-08-27 02:51:00,1.38346,1.38347,1.38344,1.38346,5.0,0.00011,0.0
2025-08-27 02:52:00,1.38346,1.38346,1.38338,1.38342,19.0,0.00011,0.0
2025-08-27 02:53:00,1.38341,1.38341,1.38337,1.38338,10.0,0.00011,0.0
2025-08-27 02:54:00,1.3834,1.38342,1.38339,1.3834,11.0,0.00011,0.0
2025-08-27 02:55:00,1.3834,1.38344,1.38335,1.38337,31.0,0.00011,0.0
2025-08-27 02:56:00,1.38337,1.38338,1.38334,1.38336,15.0,0.00011,0.0
2025-08-27 02:57:00,1.38336,1.38336,1.38326,1.38329,20.0,0.00011,0.0
2025-08-27 02:58:00,1.38329,1.38338,1.38329,1.38336,15.0,0.00011,0.0
2025-08-27 02:59:00,1.38336,1.38345,1.38336,1.38343,23.0,0.00011,0.0
2025-08-27 03:00:00,1.38344,1.38347,1.38338,1.38343,51.0,0.00011,0.0
2025-08-27 03:01:00,1.38344,1.38346,1.38343,1.38344,18.0,0.00011,0.0
2025-08-27 03:02:00,1.38344,1.38344,1.38332,1.38336,41.0,0.00011,0.0
2025-08-27 03:03:00,1.38336,1.38336,1.38325,1.38326,37.0,0.00011,0.0
2025-08-27 03:04:00,1.38326,1.38329,1.38317,1.3832,38.0,0.00011,0.0
2025-08-27 03:05:00,1.3832,1.38326,1.38316,1.38317,24.0,0.00011,0.0
2025-08-27 03:06:00,1.38317,1.38326,1.38316,1.38322,25.0,0.00011,0.0
2025-08-27 03:07:00,1.38323,1.38327,1.38321,1.38327,19.0,0.00011,0.0
2025-08-27 03:08:00,1.38327,1.38329,1.38315,1.38317,18.0,0.00011,0.0
2025-08-27 03:09:00,1.38318,1.38318,1.38307,1.38308,16.0,0.00011,0.0
